id,title,description_html,description_text,updated_time,created_time,is_top,is_pinned,workspace_id,source_category_id,category_set,tag_set,tag_names,link
3667,토스증권 주식 구매 및 판매 내역은 어떻게 확인하나요?,"<p>경로 : 토스앱 &gt; 오른쪽 아래 '증권' &gt; &nbsp;‘주문내역' &gt; ‘국내주식' / '해외주식' / '채권'<br><br>에서 확인 가능하며, 거래 건을 누르면 금액과 주문 접수 내역을 확인할 수 있어요</p>","경로 : 토스앱 > 오른쪽 아래 '증권' > ‘주문내역' > ‘국내주식' / '해외주식' / '채권' 에서 확인 가능하며, 거래 건을 누르면 금액과 주문 접수 내역을 확인할 수 있어요",2026-04-01T09:37:11,2022-01-03T19:19:47,True,False,9,10,[101],[1583],"[""계좌관리""]",
3749,금액(소수점)주문을 했는데 예상 주식수와 실제 체결된 주식수가 달라요.,"<p>예상 주식수는 주문 시점의 가격으로 수량을 계산하지만, 체결 주식수는 실제로 시장에서 체결되는 가격에 맞추어 수량이 결정돼요.<br>시장에서 거래되는 가격은 미리 알 수 없기 때문에 예상 주식수와 체결 주식수량은 다를 수 있어요. </p>","예상 주식수는 주문 시점의 가격으로 수량을 계산하지만, 체결 주식수는 실제로 시장에서 체결되는 가격에 맞추어 수량이 결정돼요. 시장에서 거래되는 가격은 미리 알 수 없기 때문에 예상 주식수와 체결 주식수량은 다를 수 있어요.",2026-04-01T08:06:30,2022-04-06T20:52:04,False,False,9,10,[10],[1637],"[""소수점거래""]",
5747,"양도소득세율, 계산식, 기준금 산정 방식이 어떻게 되나요?","<p>토스증권은 '이동평균법'이라는 방식으로 양도소득세를 계산해요. 때문에 같은 날 팔고 다시 사도 양도소득세 계산에 반영돼요.<br>다만, 주식을 새로 구매할 때마다 보유 주식의 전체 평균 구매 가격이 바뀌기 때문에 다시 사기 전에 판매 주문을 완료해야 양도소득세 계산에 정확히 반영돼요. 판매 주문이 완료되기 전에 같은 종목을 다시 사면 주식의 평균 가격이 바뀌어요. 이 경우 양도소득세 계산 결과가 예상과 달라질 수 있어요.&nbsp;</p>","토스증권은 '이동평균법'이라는 방식으로 양도소득세를 계산해요. 때문에 같은 날 팔고 다시 사도 양도소득세 계산에 반영돼요. 다만, 주식을 새로 구매할 때마다 보유 주식의 전체 평균 구매 가격이 바뀌기 때문에 다시 사기 전에 판매 주문을 완료해야 양도소득세 계산에 정확히 반영돼요. 판매 주문이 완료되기 전에 같은 종목을 다시 사면 주식의 평균 가격이 바뀌어요. 이 경우 양도소득세 계산 결과가 예상과 달라질 수 있어요.",2026-04-01T07:51:57,2024-03-28T21:27:36,False,False,9,10,"[105, 351]",[1629],"[""세금""]",
5723,[갈아타기] [전세지킴보증] 전월세보증금대출 갈아타기 이후 전세지킴보증은 언제 가입 할 수 있나요?,"<p>토스뱅크 전월세보증금대출 <strong>갈아타기 실행 후</strong><strong>&nbsp;3개월 이내</strong>이고 <strong>임대차계약기간이 50% 이상</strong> 남아있으면 가입이 가능해요.&nbsp;</p><p>단, 보증심사에 소요되는 시간을 감안하여 <strong>10일(은행영업일)</strong>의 기간은 자동으로 계산되어 신청을 제한하고 있어요. </p>","토스뱅크 전월세보증금대출 갈아타기 실행 후 3개월 이내 이고 임대차계약기간이 50% 이상 남아있으면 가입이 가능해요. 단, 보증심사에 소요되는 시간을 감안하여 10일(은행영업일) 의 기간은 자동으로 계산되어 신청을 제한하고 있어요.",2026-04-01T07:48:12,2024-03-25T21:17:36,False,False,5,10,"[25, 10]","[161, 1809, 19, 1813, 1759]","[""전월세자금대출"", ""전월세보증금대출"", ""수수료"", ""전세지킴보증"", ""대환대출""]",
3537,"보유한 종목이 미국에서는 거래가 잘 되고 있는데, 왜 토스증권에서는 거래가 안되나요?","<p>액면분할/병합, 기업합병 등 권리가 발생하면 보유한 종목의 <strong>잔고수량</strong> 또는 <strong>구매단가</strong>가 <strong>변경</strong>될 수 있어요.&nbsp;</p><p>해외주식의 특성상 현지에서 발생한 권리가 국내에서 고객님의 잔고에 반영되기까지는 일반적으로 2~3영업일 정도 소요돼요.&nbsp;</p><p>따라서 보유한 종목의 잔고수량 또는 구매단가가 변경되기 전까지 거래가 제한될 수 있어요.</p><p>(선반영 혹은 결제잔고 선지급 처리를 통해 사전에 잔고 및 구매단가를 변경해주는 작업이 진행된다면, 거래가 제한되지 않을 수 있어요.)</p>","액면분할/병합, 기업합병 등 권리가 발생하면 보유한 종목의 잔고수량 또는 구매단가 가 변경 될 수 있어요. 해외주식의 특성상 현지에서 발생한 권리가 국내에서 고객님의 잔고에 반영되기까지는 일반적으로 2~3영업일 정도 소요돼요. 따라서 보유한 종목의 잔고수량 또는 구매단가가 변경되기 전까지 거래가 제한될 수 있어요. (선반영 혹은 결제잔고 선지급 처리를 통해 사전에 잔고 및 구매단가를 변경해주는 작업이 진행된다면, 거래가 제한되지 않을 수 있어요.)",2026-04-01T07:46:21,2021-11-02T06:00:00,False,False,9,10,[10],[1621],"[""주식거래""]",
3767,국내에 상장된 ETF 와 ETN 상장폐지(청산) 될 수 있나요?,"<p>규모가 일정 금액 미만으로 일정 기간 이상 경과하거나, 추적 오차가 지속적으로 발생하는 등 상장 요건을 충족하지 못하는 경우나 상품의 특성상 만기가 정해진 경우 만기일 지났을 경우 상장 폐지 절차를 진행해요.</p><p>상장 폐지가 결정되면 만기일까지 거래가 가능해요, &nbsp;만기일 매도를 못한 경우 상장 폐지된 ETF/ETN 출고와 청산분배금(배당금)입금이 진행되고 , 이를 청산이라고 해요.</p><p><br></p>","규모가 일정 금액 미만으로 일정 기간 이상 경과하거나, 추적 오차가 지속적으로 발생하는 등 상장 요건을 충족하지 못하는 경우나 상품의 특성상 만기가 정해진 경우 만기일 지났을 경우 상장 폐지 절차를 진행해요. 상장 폐지가 결정되면 만기일까지 거래가 가능해요, 만기일 매도를 못한 경우 상장 폐지된 ETF/ETN 출고와 청산분배금(배당금)입금이 진행되고 , 이를 청산이라고 해요.",2026-04-01T07:40:42,2022-04-26T21:11:09,False,False,9,10,[10],[1639],"[""청산/결산""]",
3411,국내주식을 판매하면 출금은 언제 가능한가요?,<p>&nbsp;판매일로부터 <strong>2영업일 뒤에</strong> 출금할 수 있어요.</p><ul><li>&nbsp;‘증권’ &gt; '내 계좌' &gt; ‘원화’&nbsp;</li><li>영업일 기준이기에 주말 / 국내 공휴일은 제외가 돼요.<br><br></li></ul><p><br></p><p><br></p><p><br><br><br></p>,판매일로부터 2영업일 뒤에 출금할 수 있어요. ‘증권’ > '내 계좌' > ‘원화’ 영업일 기준이기에 주말 / 국내 공휴일은 제외가 돼요.,2026-04-01T06:24:36,2021-02-08T13:59:14,False,False,9,10,[10],[1595],"[""잔고확인""]",
3627,토스증권 WTS에서 꼭 보안프로그램을 설치해야 하나요?,<p>아니요. WTS는 보안 프로그램 설치 없이도 사용 가능해요.</p><p>다만 조금 더 안전한 개인정보와 자산을 보호를 원하시면 아래 경로로 보안 프로그램 설치 부탁드려요.</p><ul><li>WTS 접속 &gt; 오른쪽 위 '내 프로필' 클릭 &gt; '설정' &gt; '보안 프로그램'&nbsp;</li></ul>,아니요. WTS는 보안 프로그램 설치 없이도 사용 가능해요. 다만 조금 더 안전한 개인정보와 자산을 보호를 원하시면 아래 경로로 보안 프로그램 설치 부탁드려요. WTS 접속 > 오른쪽 위 '내 프로필' 클릭 > '설정' > '보안 프로그램',2026-04-01T04:14:04,2021-12-27T05:44:59,False,False,9,10,[10],[1631],"[""이용방법""]",
5866,옵션배당은 어떻게 신청하나요?,<p>토스증권에서는 발행사에서 지정한 배당방식을 기준으로 고객님께 배당을 지급해드리고 있어요. 옵션배당이 발생하면 알림으로 안내드릴 예정이에요.</p>,토스증권에서는 발행사에서 지정한 배당방식을 기준으로 고객님께 배당을 지급해드리고 있어요. 옵션배당이 발생하면 알림으로 안내드릴 예정이에요.,2026-04-01T03:03:32,2024-06-13T19:22:14,False,False,9,10,[105],[1605],"[""배당""]",
4339,(데이마켓) 낮에 주문내면 언제까지 주문이 유효한가요?,"<p>데이마켓에 주문이 체결되지 않으면, 자동으로 프리마켓으로 이어져요.</p><p>주문은 애프터마켓 마감까지 유지되고, 애프터마켓까지 체결되지 않은 경우 주문이 자동으로 취소돼요.<br><br></p><ul><li><strong>데이마켓: 09:00 ~ 16:50 (서머타임 적용)</strong></li><li><strong>데이마켓: 10:00 ~ 17:50 (서머타임 미적용)</strong></li></ul><p><br></p><p>데이마켓 종료 1분 전부터 프리마켓 시작까지 주문 체결 및 주문 취소 불가</p><p>데이마켓 종료 10분 전부터 입력한 신규 주문은 프리마켓부터 주문이 시작</p>","데이마켓에 주문이 체결되지 않으면, 자동으로 프리마켓으로 이어져요. 주문은 애프터마켓 마감까지 유지되고, 애프터마켓까지 체결되지 않은 경우 주문이 자동으로 취소돼요. 데이마켓: 09:00 ~ 16:50 (서머타임 적용) 데이마켓: 10:00 ~ 17:50 (서머타임 미적용) 데이마켓 종료 1분 전부터 프리마켓 시작까지 주문 체결 및 주문 취소 불가 데이마켓 종료 10분 전부터 입력한 신규 주문은 프리마켓부터 주문이 시작",2026-04-01T02:53:19,2023-02-11T01:46:51,False,False,9,10,[10],[1621],"[""주식거래""]",
3969,반대의사와 매수청구는 무엇인가요?,"<p>회사의 합병, 영업의 양수도 등 주주총회의 특별 결의 사항에 해당되는 결정 사항이 있는 경우 주주에게 반대할 것 인지 물어보는 것을 <strong>반대의사</strong>라고 해요.<br><br>회사가 해당 결의 사항을 그대로 진행하는 경우에는 반대의사를 표시한 주주들에게 일정 가격으로 주식을 매입할 의무가 생겨요.<br><br>이 때 회사에 주식을 매입하라고 청구 하는 것을 <strong>매수청구</strong>라고 해요.<br>(단, 소규모 합병, 주주의 중대한 이익관계에 영향이 없는 경우에는 매수청구권이 없어요.)<br>※ 매수청구권 : 회사의 결정에 반대했던 주주가 자신의 보유주식을 회사로 하여금 구매(매수) 하도록 요구할 수 있는 권리 <br><br>반대의사 신청 한 수량에 대하여 매수청구 신청 가능해요.<br>반대의사를 신청한 후 매도를 할 경우 매수청구 권리에 영향을 줄 수 있으니 유의해주세요.<br><br>매매를 원한다면 매수청구신청 취소 후에 가능하며, 매수청구 접수기간에만 취소 가능해요.<br><br><strong>권리 확인 방법</strong> : 토스앱 &gt; 오른쪽 아래 '증권' &gt; 오른쪽 위 '三' &gt; '설정' &gt; '권리'</p><ul><li>반대의사 신청 가능시간<br>접수 시작일 ~ 마감일 전날 : 08:00 ~ 21:00<br>접수 마감일 : 08:00 ~ 14:00 (공시에 기재된 전 영업일까지 가능)<br><br></li></ul><p>[ 유의 사항 ]</p><ul><li>매수 청구 신청 시 매매는 불가하지만, 매수 청구 신청 취소하면 가능해요.</li><li>매수 청구 신청 후 대금 지급 시 장외거래세 0.35% 원천징수 돼요.</li></ul>","회사의 합병, 영업의 양수도 등 주주총회의 특별 결의 사항에 해당되는 결정 사항이 있는 경우 주주에게 반대할 것 인지 물어보는 것을 반대의사 라고 해요. 회사가 해당 결의 사항을 그대로 진행하는 경우에는 반대의사를 표시한 주주들에게 일정 가격으로 주식을 매입할 의무가 생겨요. 이 때 회사에 주식을 매입하라고 청구 하는 것을 매수청구 라고 해요. (단, 소규모 합병, 주주의 중대한 이익관계에 영향이 없는 경우에는 매수청구권이 없어요.) ※ 매수청구권 : 회사의 결정에 반대했던 주주가 자신의 보유주식을 회사로 하여금 구매(매수) 하도록 요구할 수 있는 권리 반대의사 신청 한 수량에 대하여 매수청구 신청 가능해요. 반대의사를 신청한 후 매도를 할 경우 매수청구 권리에 영향을 줄 수 있으니 유의해주세요. 매매를 원한다면 매수청구신청 취소 후에 가능하며, 매수청구 접수기간에만 취소 가능해요. 권리 확인 방법 : 토스앱 > 오른쪽 아래 '증권' > 오른쪽 위 '三' > '설정' > '권리' 반대의사 신청 가능시간 접수 시작일 ~ 마감일 전날 : 08:00 ~ 21:00 접수 마감일 : 08:00 ~ 14:00 (공시에 기재된 전 영업일까지 가능) [ 유의 사항 ] 매수 청구 신청 시 매매는 불가하지만, 매수 청구 신청 취소하면 가능해요. 매수 청구 신청 후 대금 지급 시 장외거래세 0.35% 원천징수 돼요.",2026-04-01T01:20:43,2022-12-20T16:28:01,False,False,9,10,[10],"[1597, 1603]","[""권리란?"", ""반대의사/매수청구""]",
6687,주식모으기 등록 후 언제부터 주문이 실행되나요?,"<p><strong>[국내주식]</strong></p><ul><li>첫 주문은 오전 9시 30분에 시도되며, 실패할 경우 오전 11시 30분에 한 번 더 시도해요.</li><li>주문이 순차적으로 접수되기 때문에 정확히 30분에 실행되지 않을 수 있어요.</li></ul><p><br></p><p><strong>[해외주식]</strong></p><ul><li>첫 주문은 오후 8시부터 순차적으로 주문이 진행되며, 실패할 경우 오후 11시에 한 번 더 시도해요.&nbsp;</li><li>접수 지연 등의 사유로 주문이 실패하게 되면, 새벽 시간 대에 실패한 주문에 대해 재차 주문을 진행할 수 있어요.</li></ul><p><strong><br></strong></p><p><strong>[공통]</strong></p><ul><li>접수 시점 기준 현재가의 최대 +3% 가격으로 예상주문금액이 산정될 수 있어요.</li><li>접수 시점 이후로 시장 가격 변동이 큰 경우 체결되지 않거나, 높은 가격에 체결될 수 있어요.</li><li>연결 계좌를 등록해두신 경우에는 부족한 금액을 출금 처리할 수 있어요.</li></ul><p><br></p><p><strong>주식모으기 신규 등록일 다음날부터 주문이 실행돼요.</strong></p><ul><li>일별 : 다음 영업일부터</li><li>주별<ul><li>등록일 이후 요일로 설정한 경우 → 해당 주 해당 요일부터<ul><li>월요일에 '화/수/목/금'모으기를 등록할 경우 → 해당 주 해당 요일부터 바로 실행</li></ul></li><li>등록일 당일 또는 이전 요일로 설정한 경우 → 그 다음 주 해당 요일부터<ul><li>수요일에 '월/화/수' 모으기를 등록할 경우 → 그 다음 주 해당 요일부터 실행</li></ul></li></ul></li><li>월별&nbsp;<ul><li>등록일 이후 일자로 등록할 경우 → 해당 월 해당 일부터<ul><li>15일에 '매월 20일' 모으기로 등록할 경우 → 해당 월 해당일부터 바로 실행</li></ul></li><li>등록일 당일 또는 이전 일자로 설정한 경우 → 그 다음 월 해당 일부터<ul><li>15일에 '매월 15일' 또는 '매월 5일' 모으기로 등록할 경우 → 그 다음 월 해당일부터 실행 &nbsp;</li></ul></li></ul></li></ul><p><br></p><p><strong>주식모으기 일시정지는 다음과 같이 반영돼요.</strong></p><ul><li>일시정지 시작일에 주문이 예정되어 있다면 바로 취소돼요.<ul><li>다만, 시작일 오후 8시 이후의 요청은 다음날 반영돼요.<br><br></li></ul></li><li>일시정지 해제 후, 가장 가까운 다음 예정일에 주문이 다시 생성돼요.<ul><li>일별: 다음 영업일</li><li>주별: 다음 영업일 또는 다음 주 해당 영업일<ul><li>매주 목요일 모으기 진행중인 경우<ul><li>수요일에 일시정지 후 해제 시, 해당 주 목요일에 모으기 진행</li><li>목요일 당일 주문 직전 일시정지 후 해제 시, 다음 주 목요일에 모으기 진행</li></ul></li></ul></li><li>월별: 다음 영업일 또는 다음 달 해당 영업일&nbsp;<ul><li>매월 10일 모으기 진행중인 경우<ul><li>9일에 일시정지 후 해제 시, 해당 월 10일에 모으기 진</li><li>10일 당일 주문 직전 일시정지 후 해제시, 다음 달 10일에 모으기 진행</li></ul></li></ul></li></ul></li></ul>","[국내주식] 첫 주문은 오전 9시 30분에 시도되며, 실패할 경우 오전 11시 30분에 한 번 더 시도해요. 주문이 순차적으로 접수되기 때문에 정확히 30분에 실행되지 않을 수 있어요. [해외주식] 첫 주문은 오후 8시부터 순차적으로 주문이 진행되며, 실패할 경우 오후 11시에 한 번 더 시도해요. 접수 지연 등의 사유로 주문이 실패하게 되면, 새벽 시간 대에 실패한 주문에 대해 재차 주문을 진행할 수 있어요. [공통] 접수 시점 기준 현재가의 최대 +3% 가격으로 예상주문금액이 산정될 수 있어요. 접수 시점 이후로 시장 가격 변동이 큰 경우 체결되지 않거나, 높은 가격에 체결될 수 있어요. 연결 계좌를 등록해두신 경우에는 부족한 금액을 출금 처리할 수 있어요. 주식모으기 신규 등록일 다음날부터 주문이 실행돼요. 일별 : 다음 영업일부터 주별 등록일 이후 요일로 설정한 경우 → 해당 주 해당 요일부터 월요일에 '화/수/목/금'모으기를 등록할 경우 → 해당 주 해당 요일부터 바로 실행 등록일 당일 또는 이전 요일로 설정한 경우 → 그 다음 주 해당 요일부터 수요일에 '월/화/수' 모으기를 등록할 경우 → 그 다음 주 해당 요일부터 실행 월별 등록일 이후 일자로 등록할 경우 → 해당 월 해당 일부터 15일에 '매월 20일' 모으기로 등록할 경우 → 해당 월 해당일부터 바로 실행 등록일 당일 또는 이전 일자로 설정한 경우 → 그 다음 월 해당 일부터 15일에 '매월 15일' 또는 '매월 5일' 모으기로 등록할 경우 → 그 다음 월 해당일부터 실행 주식모으기 일시정지는 다음과 같이 반영돼요. 일시정지 시작일에 주문이 예정되어 있다면 바로 취소돼요. 다만, 시작일 오후 8시 이후의 요청은 다음날 반영돼요. 일시정지 해제 후, 가장 가까운 다음 예정일에 주문이 다시 생성돼요. 일별: 다음 영업일 주별: 다음 영업일 또는 다음 주 해당 영업일 매주 목요일 모으기 진행중인 경우 수요일에 일시정지 후 해제 시, 해당 주 목요일에 모으기 진행 목요일 당일 주문 직전 일시정지 후 해제 시, 다음 주 목요일에 모으기 진행 월별: 다음 영업일 또는 다음 달 해당 영업일 매월 10일 모으기 진행중인 경우 9일에 일시정지 후 해제 시, 해당 월 10일에 모으기 진 10일 당일 주문 직전 일시정지 후 해제시, 다음 달 10일에 모으기 진행",2026-04-01T00:48:43,2024-08-30T14:34:49,False,False,9,10,[304],[1621],"[""주식거래""]",
3523,미국 휴장일에 접수한 주문은 어떻게 되나요?,<p>미국 휴장일에 주문하는 경우 예약주문으로 접수돼요. 접수된 예약주문은 휴장일 다음 영업일에 실시간 주문으로 전환돼요. </p>,미국 휴장일에 주문하는 경우 예약주문으로 접수돼요. 접수된 예약주문은 휴장일 다음 영업일에 실시간 주문으로 전환돼요.,2026-04-01T00:01:02,2021-11-02T05:47:53,False,False,9,10,[10],[1621],"[""주식거래""]",
3663,"토스증권 계좌가 사고 신고 되었어요, 설정한 조건주문은 어떻게 되나요?","<p>사고 계좌로 신고되면, 설정해놓은 조건주문들은 모두 정지돼요.</p>","사고 계좌로 신고되면, 설정해놓은 조건주문들은 모두 정지돼요.",2026-03-31T22:31:15,2021-12-29T21:42:57,False,False,9,10,[117],[1575],"[""조건주문""]",
3361,오늘 거래되지 않은 주문은 다음 날에 거래되나요?,<p>정규장 시간이 종료되면 당일 거래되지 않은 모든 주문은 자동으로 취소가 돼요<br><br></p><ul><li>구매 (매수) 취소된 금액은 증권 계좌로 입금돼요<ul><li>경로 : 토스앱 하단 ‘증권’ &gt; 내 계좌 '원화' 또는 '달러'</li></ul></li><li>판매 (매도) 취소 된 주식은 '보유 주식' 에서 확인 가능해요</li></ul>,정규장 시간이 종료되면 당일 거래되지 않은 모든 주문은 자동으로 취소가 돼요 구매 (매수) 취소된 금액은 증권 계좌로 입금돼요 경로 : 토스앱 하단 ‘증권’ > 내 계좌 '원화' 또는 '달러' 판매 (매도) 취소 된 주식은 '보유 주식' 에서 확인 가능해요,2026-03-31T20:30:47,2021-02-05T15:04:30,False,False,9,10,[10],"[1593, 1621]","[""체결확인"", ""주식거래""]",
3525,국내 공휴일에도 미국주식 거래가 가능한가요?,<p>미국주식은 현지 거래소가 열리면 국내 공휴일이더라도 거래할 수 있어요.&nbsp;</p><p>반대로 국내 영업일이지만 해외 거래소가 휴장인 경우 거래가 불가능해요.</p>,미국주식은 현지 거래소가 열리면 국내 공휴일이더라도 거래할 수 있어요. 반대로 국내 영업일이지만 해외 거래소가 휴장인 경우 거래가 불가능해요.,2026-03-31T20:10:19,2021-11-02T05:48:24,False,False,9,10,[10],[1621],"[""주식거래""]",
3757,소수점으로 보유한 주식도 배당금을 받을 수 있나요?,<p>소수점으로 보유한 주식도 배당을 받을 수 있어요. </p>,소수점으로 보유한 주식도 배당을 받을 수 있어요.,2026-03-31T19:43:11,2022-04-06T20:53:07,False,False,9,10,"[105, 119]","[1637, 1605]","[""소수점거래"", ""배당""]",
3547,해외주식 전화주문 가능한가요?,<p>전화주문 접수는 <strong>앱에 장애가 발생</strong>하거나 <strong>앱 사용이 제한</strong>된 경우에 한하여 가능해요.&nbsp;</p><ul><li>&nbsp;고객센터: 1599-7987</li></ul>,전화주문 접수는 앱에 장애가 발생 하거나 앱 사용이 제한 된 경우에 한하여 가능해요. 고객센터: 1599-7987,2026-03-31T18:54:25,2021-11-02T06:03:48,False,False,9,10,[10],[1621],"[""주식거래""]",
3747,금액(소수점)주문은 가격을 지정할 수 있나요?,<p>금액(소수점)주문은 시장가 주문만 가능해요. 따라서 주문 시점의 예상 체결가와 실제 체결가가 크게 차이날 수도 있어요.</p>,금액(소수점)주문은 시장가 주문만 가능해요. 따라서 주문 시점의 예상 체결가와 실제 체결가가 크게 차이날 수도 있어요.,2026-03-31T18:28:26,2022-04-06T20:51:50,False,False,9,10,[10],[1637],"[""소수점거래""]",
3577,"보유한 미국 주식의 유상증자 뉴스를 봤는데, 저도 신청 가능한가요?","<p>미국 유상증자의 경우 대부분 제 3자 배정으로<strong>&nbsp;주주는 신청이 불가능한 경우가 많아요.</strong> 고객님께서 신청 가능한 유상청약 권리가 발생한 경우 토스에서 알려드릴 예정이에요.</p><ul><li>경로: 토스앱 하단 ‘증권’ &gt; 오른쪽 상단 ‘三' &gt; '설정' &gt; '권리' &gt; '해외'</li></ul><p>유상증자 관련 정보를 확인하고 싶으신 경우, 토스증권 고객센터(1599-7987)로 문의해주세요.</p>","미국 유상증자의 경우 대부분 제 3자 배정으로 주주는 신청이 불가능한 경우가 많아요. 고객님께서 신청 가능한 유상청약 권리가 발생한 경우 토스에서 알려드릴 예정이에요. 경로: 토스앱 하단 ‘증권’ > 오른쪽 상단 ‘三' > '설정' > '권리' > '해외' 유상증자 관련 정보를 확인하고 싶으신 경우, 토스증권 고객센터(1599-7987)로 문의해주세요.",2026-03-31T18:24:07,2021-11-02T06:28:38,False,False,9,10,[10],[1627],"[""권리""]",
5749,상장 폐지된 종목의 판매 금액도 신고 금액에 포함되나요?,"<p><strong>네. 판매 내역에 남아있기 때문에 양도소득세 신고 금액에 포함돼요.</strong></p><p>다만, OTC 시장에서 퇴출당하여 아예 청산 출고되고 권리가 처리되었다면 신고 금액에 포함되지 않아요.</p>","네. 판매 내역에 남아있기 때문에 양도소득세 신고 금액에 포함돼요. 다만, OTC 시장에서 퇴출당하여 아예 청산 출고되고 권리가 처리되었다면 신고 금액에 포함되지 않아요.",2026-03-31T16:22:12,2024-03-28T21:32:21,False,False,9,10,"[105, 351]",[1629],"[""세금""]",
3513,해외주식은 원화로 주문할 수 있나요?,<p>미국주식은 달러로 거래되기 때문에 달러가 있어야 주문 가능해요. 구매하기 과정에서 달러로 자동 환전하거나 환전 화면에서 원하는 타이밍에 직접 환전하실 수 있어요. </p>,미국주식은 달러로 거래되기 때문에 달러가 있어야 주문 가능해요. 구매하기 과정에서 달러로 자동 환전하거나 환전 화면에서 원하는 타이밍에 직접 환전하실 수 있어요.,2026-03-31T16:11:17,2021-11-02T05:23:07,False,False,9,10,[10],[1621],"[""주식거래""]",
3797,인프라펀드는 무엇인가요?,"<p>인프라펀드(Infrastructure Fund)는 자금을 모아 도로, 철도, 발전소 등 인프라 시설에 투자하는 펀드예요.<br>완공된 인프라에서 나오는 통행료나 투자수익 등이 주 수익이에요.<br><br></p>","인프라펀드(Infrastructure Fund)는 자금을 모아 도로, 철도, 발전소 등 인프라 시설에 투자하는 펀드예요. 완공된 인프라에서 나오는 통행료나 투자수익 등이 주 수익이에요.",2026-03-31T15:23:29,2022-09-06T17:42:32,False,False,9,10,[10],[1587],"[""주문방법""]",
3673,조건 주문에서 종료된 설정보기에 주문 내역이 없어요.,"<p>조건주문을 통해 생성된 주문이 체결되거나, 기한이 지난 설정은 &lsquo;종료된 설정보기&rsquo;에서 확인할 수 있어요.</p><p>주문이 대기 중일 경우 조건주문 설정에 그대로 남아있어요.&nbsp;</p><p>장 마감까지 거래에 실패하면 다음날 다시 감시하고 조건에 해당되면 주문을 다시 시도해요.</p>","조건주문을 통해 생성된 주문이 체결되거나, 기한이 지난 설정은 ‘종료된 설정보기’에서 확인할 수 있어요. 주문이 대기 중일 경우 조건주문 설정에 그대로 남아있어요. 장 마감까지 거래에 실패하면 다음날 다시 감시하고 조건에 해당되면 주문을 다시 시도해요.",2026-03-31T13:41:59,2022-01-05T12:26:28,False,False,9,10,[10],[1587],"[""주문방법""]",
3661,조건주문을 통해 진행되고 있는 주문을 직접 수정할 수 있나요?,"<p>주문내역에서 아직 대기중인 주문을 찾아 직접 수정할 수 있어요. 주문을 수정/취소하게되면 해당 조건주문 설정은 정지되고, 해당 조건주문을 다시 실행하려면 직접 설정을 켜야해요.</p>","주문내역에서 아직 대기중인 주문을 찾아 직접 수정할 수 있어요. 주문을 수정/취소하게되면 해당 조건주문 설정은 정지되고, 해당 조건주문을 다시 실행하려면 직접 설정을 켜야해요.",2026-03-31T12:22:10,2021-12-29T21:35:46,False,False,9,10,[117],[1575],"[""조건주문""]",
3967,의제배당이 무엇인가요?,"<p>실제로 배당은 아니지만, 세법상 배당으로 간주하여 세금을 징수하는 것이에요.</p><p>즉, 권리 발생으로 받은 대가를 뜻해요.</p><p><br></p><p>상장된 주식의 입고일 또는 단주 대금이 입금되는 날에 토스증권 계좌에서 출금이 돼요.</p><p>납세일까지 토스증권 계좌에 잔고를 유지해 주세요. 잔고가 부족하면 납세 기한 이후에는 연체료가 발생해요.</p><p><br></p><ul><li>2025년 8월 기준 연체 이자율 : 연 9.7%</li><li>의제배당 소득 = 권리 발생으로 받은 대가 - 취득한 금액</li></ul>","실제로 배당은 아니지만, 세법상 배당으로 간주하여 세금을 징수하는 것이에요. 즉, 권리 발생으로 받은 대가를 뜻해요. 상장된 주식의 입고일 또는 단주 대금이 입금되는 날에 토스증권 계좌에서 출금이 돼요. 납세일까지 토스증권 계좌에 잔고를 유지해 주세요. 잔고가 부족하면 납세 기한 이후에는 연체료가 발생해요. 2025년 8월 기준 연체 이자율 : 연 9.7% 의제배당 소득 = 권리 발생으로 받은 대가 - 취득한 금액",2026-03-31T11:22:36,2022-12-20T15:55:43,False,False,9,10,[105],"[1597, 1605]","[""권리란?"", ""배당""]",
3759,소수점 거래로 발생한 해외주식 판매수익도 양도소득세를 내야하나요?,<p>소수점 거래로 발생한 양도소득도 해외주식 양도소득세 부과대상이에요. </p>,소수점 거래로 발생한 양도소득도 해외주식 양도소득세 부과대상이에요.,2026-03-31T10:54:07,2022-04-06T20:53:20,False,False,9,10,"[351, 119]",[1637],"[""소수점거래""]",
3363,대기중인 주문은 무엇인가요?,"<p>주문은 접수 되었으나 아직 체결되지 않은 주문과 정규 시장 종료 후 접수된 예약 주문을 <strong>대기중인 주문</strong>으로 표시하고 있어요<br><br>대기중인 주문에 대한 자세한 안내는 <a href=""https://contents.tossinvest.com/article/digest/11/?utm_source=referral_button_digest_content"" rel=""noopener noreferrer"" target=""_blank"">여기</a>를 눌러주세요</p>",주문은 접수 되었으나 아직 체결되지 않은 주문과 정규 시장 종료 후 접수된 예약 주문을 대기중인 주문 으로 표시하고 있어요 대기중인 주문에 대한 자세한 안내는 여기 를 눌러주세요,2026-03-31T09:17:49,2021-02-05T15:06:24,False,False,9,10,[10],"[1593, 1621]","[""체결확인"", ""주식거래""]",
